home_goals_scored_L5,home_goals_conceded_L5,home_goal_diff_L5,home_goals_scored_L10,home_goals_conceded_L10,home_goal_diff_L10,home_shots_L5,home_shots_on_target_L5,home_shots_L10,home_shots_on_target_L10,home_corners_L5,home_corners_L10,home_fouls_L5,home_yellow_cards_L5,home_fouls_L10,home_yellow_cards_L10,away_goals_scored_L5,away_goals_conceded_L5,away_goal_diff_L5,away_goals_scored_L10,away_goals_conceded_L10,away_goal_diff_L10,away_shots_L5,away_shots_on_target_L5,away_shots_L10,away_shots_on_target_L10,away_corners_L5,away_corners_L10,away_fouls_L5,away_yellow_cards_L5,away_fouls_L10,away_yellow_cards_L10,home_win_streak,away_win_streak,home_form_L5,away_form_L5,h2h_home_wins,h2h_away_wins,goal_diff_interaction,form_interaction,shots_efficiency_home,shots_efficiency_away,FTR
1.4,1.2,0.19999999999999996,1.3,0.9,0.4,18.0,6.6,18.5,6.4,10.6,9.1,11.0,1.6,8.6,1.8,0.8,1.4,-0.5999999999999999,1.0,1.5,-0.5,12.2,5.6,12.9,5.4,4.2,5.7,11.2,1.8,10.7,2.1,2.0,2.0,7.0,9.0,16.0,3.0,-0.11999999999999994,63.0,0.34736842105263155,0.42424242424242425,A
2.0,1.2,0.8,2.5,1.0,1.5,20.4,6.8,21.4,6.4,9.4,9.9,9.8,1.4,9.1,1.9,0.6,1.8,-1.2000000000000002,0.6,1.6,-1.0,8.0,2.6,9.0,3.2,5.8,4.8,11.6,1.6,11.9,1.6,3.0,1.0,10.0,12.0,14.0,9.0,-0.9600000000000002,120.0,0.31775700934579443,0.2888888888888889,H
1.0,1.4,-0.3999999999999999,1.2,0.9,0.29999999999999993,16.4,5.0,18.9,6.3,10.6,9.4,9.6,2.0,8.9,1.9,1.4,1.2,0.19999999999999996,1.3,1.6,-0.30000000000000004,15.0,6.4,12.1,5.2,5.4,4.6,10.2,2.8,10.0,2.3,1.0,2.0,4.0,5.0,15.0,5.0,-0.07999999999999996,20.0,0.2873563218390805,0.4,H
0.8,1.0,-0.19999999999999996,1.1,1.5,-0.3999999999999999,11.6,2.6,11.3,3.9,5.2,5.7,13.2,1.4,11.7,1.7,0.4,1.8,-1.4,0.5,1.6,-1.1,8.0,2.2,10.7,3.0,3.4,5.3,11.0,2.0,10.1,2.0,2.0,1.0,7.0,12.0,3.0,4.0,0.2799999999999999,84.0,0.20634920634920637,0.24444444444444446,H
0.8,1.2,-0.3999999999999999,0.8,1.2,-0.3999999999999999,9.8,2.8,10.6,3.0,4.0,4.6,9.4,1.4,9.8,1.6,0.8,2.4,-1.5999999999999999,0.9,2.2,-1.3000000000000003,7.8,1.4,7.6,2.5,3.0,2.5,10.0,1.6,9.3,1.2,1.0,0.0,5.0,11.0,5.0,2.0,0.6399999999999998,55.0,0.25925925925925924,0.15909090909090906,H
1.2,0.6,0.6,1.3,0.9,0.4,11.2,3.4,11.4,4.1,6.4,6.6,11.0,2.0,10.4,1.9,1.2,2.0,-0.8,1.1,2.0,-0.8999999999999999,15.0,6.2,14.1,5.3,5.2,4.9,9.8,1.2,11.4,1.7,3.0,0.0,10.0,11.0,0.0,1.0,-0.48,110.0,0.27868852459016397,0.3875,D
1.0,1.4,-0.3999999999999999,1.1,2.4,-1.2999999999999998,11.6,3.4,10.3,3.7,5.6,5.0,12.8,1.8,10.5,1.2,0.8,1.8,-1.0,1.3,1.9,-0.5999999999999999,11.2,3.2,12.0,4.3,4.2,5.1,11.2,2.0,10.4,1.9,1.0,1.0,4.0,10.0,2.0,4.0,0.3999999999999999,40.0,0.2698412698412698,0.26229508196721313,H
1.6,2.0,-0.3999999999999999,2.1,1.2,0.9000000000000001,11.8,4.4,13.8,4.9,5.4,6.1,10.2,0.8,9.7,0.9,2.4,1.2,1.2,2.4,1.3,1.0999999999999999,15.8,6.4,17.9,7.1,5.4,6.6,15.2,2.4,11.1,2.0,1.0,3.0,5.0,6.0,7.0,3.0,-0.47999999999999987,30.0,0.34375,0.38095238095238093,A
1.8,0.8,1.0,1.8,1.0,0.8,19.6,7.2,17.0,6.6,4.8,5.3,12.6,1.2,12.2,1.6,1.2,1.2,0.0,1.0,1.3,-0.30000000000000004,8.8,2.8,8.7,2.7,2.8,3.5,11.4,1.8,11.1,1.7,2.0,1.0,8.0,8.0,7.0,4.0,0.0,64.0,0.34951456310679613,0.2857142857142857,H
1.2,1.4,-0.19999999999999996,1.4,1.0,0.3999999999999999,14.4,4.6,12.5,4.1,5.6,4.8,10.6,1.2,10.5,1.5,0.4,1.6,-1.2000000000000002,0.5,1.4,-0.8999999999999999,13.0,3.6,11.5,3.0,5.8,5.2,11.2,1.8,10.3,2.0,1.0,0.0,5.0,11.0,1.0,1.0,0.24,55.0,0.2987012987012987,0.2571428571428572,H
1.6,1.2,0.40000000000000013,1.5,1.3,0.19999999999999996,9.8,3.6,11.0,4.0,3.0,6.4,11.4,2.2,11.6,2.3,1.6,1.4,0.20000000000000018,1.5,1.9,-0.3999999999999999,12.0,4.4,12.8,4.2,5.8,6.2,12.6,2.0,12.5,1.6,2.0,2.0,7.0,5.0,15.0,6.0,0.0800000000000001,35.0,0.3333333333333333,0.3384615384615385,H
2.2,0.0,2.2,2.5,0.6,1.9,15.4,6.0,15.4,6.8,7.2,6.1,7.2,0.8,8.0,0.9,0.6,1.8,-1.2000000000000002,0.6,1.8,-1.2000000000000002,7.4,2.0,8.0,3.1,5.2,4.5,11.2,1.4,11.4,1.6,5.0,1.0,15.0,12.0,13.0,10.0,-2.6400000000000006,180.0,0.3658536585365854,0.23809523809523808,H
1.0,1.2,-0.19999999999999996,1.0,2.0,-1.0,10.8,3.8,13.1,4.4,3.0,5.2,9.2,2.6,9.4,1.9,1.4,1.2,0.19999999999999996,2.5,0.9,1.6,12.4,6.2,14.5,6.9,3.2,4.7,8.6,1.2,10.4,1.4,1.0,2.0,5.0,7.0,1.0,1.0,-0.03999999999999998,35.0,0.3220338983050847,0.4626865671641791,H
1.8,0.8,1.0,1.0,0.9,0.09999999999999998,13.2,3.2,12.1,3.1,4.0,4.6,14.8,2.6,13.2,2.6,2.0,0.2,1.8,1.9,0.4,1.5,14.2,6.0,15.5,5.7,5.8,5.6,8.6,1.2,8.3,1.2,3.0,5.0,10.0,0.0,7.0,3.0,1.8,0.0,0.22535211267605637,0.39473684210526316,H
0.6,1.0,-0.4,1.1,1.0,0.10000000000000009,11.0,3.4,11.8,3.9,4.4,3.8,10.4,1.6,9.7,1.7,1.0,1.0,0.0,1.1,1.7,-0.5999999999999999,5.8,2.2,7.6,2.4,3.0,3.4,11.4,2.2,11.6,2.4,2.0,3.0,7.0,6.0,3.0,1.0,-0.0,42.0,0.2833333333333333,0.3235294117647059,D
1.8,1.6,0.19999999999999996,1.6,2.0,-0.3999999999999999,11.8,5.4,11.8,4.9,5.6,5.4,8.8,1.8,9.6,2.1,1.8,1.2,0.6000000000000001,1.5,1.5,0.0,14.0,6.2,14.1,5.5,5.8,5.8,13.8,2.0,14.8,2.0,1.0,4.0,5.0,3.0,7.0,5.0,0.12,15.0,0.421875,0.41333333333333333,H
1.0,0.8,0.19999999999999996,1.5,1.0,0.5,12.2,3.4,12.7,3.6,4.8,4.5,8.4,1.6,9.5,1.7,1.0,1.6,-0.6000000000000001,1.1,1.3,-0.19999999999999996,9.6,2.8,7.8,2.5,4.4,3.7,9.2,1.0,10.5,1.1,1.0,0.0,6.0,9.0,2.0,1.0,-0.12,54.0,0.25757575757575757,0.2641509433962264,A
1.2,1.4,-0.19999999999999996,1.0,1.4,-0.3999999999999999,10.4,2.8,10.0,2.9,4.6,4.5,8.0,1.8,8.4,1.9,1.4,1.0,0.3999999999999999,1.9,1.4,0.5,13.6,3.8,13.9,4.9,5.4,5.0,14.6,2.6,11.9,1.9,2.0,2.0,7.0,5.0,3.0,6.0,-0.07999999999999996,35.0,0.24561403508771928,0.2602739726027397,D
1.4,0.6,0.7999999999999999,1.4,1.0,0.3999999999999999,15.0,5.4,14.4,6.2,5.8,5.8,11.2,1.0,11.0,1.6,0.8,1.2,-0.3999999999999999,1.2,1.3,-0.10000000000000009,11.8,4.8,12.9,5.4,5.2,5.8,11.4,2.0,10.9,2.2,3.0,2.0,11.0,9.0,15.0,7.0,-0.3199999999999999,99.0,0.3375,0.37499999999999994,D
1.2,1.0,0.19999999999999996,1.8,1.0,0.8,9.4,3.2,11.3,3.9,5.0,5.1,8.6,2.0,8.1,1.7,1.2,1.2,0.0,1.4,1.1,0.2999999999999998,12.4,3.4,13.7,4.4,6.6,6.2,10.0,1.6,11.3,1.5,3.0,2.0,9.0,7.0,2.0,5.0,0.0,63.0,0.3076923076923077,0.2537313432835821,A
2.4,0.4,2.0,2.6,0.7,1.9000000000000001,17.2,6.2,16.1,6.7,9.2,7.3,6.4,0.4,7.5,0.8,0.2,2.4,-2.1999999999999997,0.5,1.8,-1.3,8.2,2.6,10.9,3.2,3.2,5.1,10.0,2.2,10.4,2.1,5.0,0.0,15.0,15.0,4.0,4.0,-4.3999999999999995,225.0,0.34065934065934067,0.28260869565217395,H
2.2,1.0,1.2000000000000002,1.7,1.5,0.19999999999999996,10.4,4.2,10.7,4.2,3.6,5.6,12.0,2.0,11.6,2.2,0.8,2.4,-1.5999999999999999,0.6,1.9,-1.2999999999999998,6.6,2.0,7.0,2.9,5.2,4.7,10.4,1.4,11.6,1.8,3.0,0.0,10.0,15.0,11.0,11.0,-1.9200000000000002,150.0,0.3684210526315789,0.2631578947368421,H
0.8,1.0,-0.19999999999999996,0.7,1.2,-0.5,11.2,3.8,10.9,3.6,4.8,4.8,11.0,1.6,9.9,1.5,1.2,1.4,-0.19999999999999996,1.0,1.4,-0.3999999999999999,8.6,2.8,8.0,2.4,3.2,3.4,13.2,1.8,12.0,1.7,2.0,1.0,7.0,8.0,3.0,3.0,0.03999999999999998,56.0,0.3114754098360656,0.2916666666666667,H
1.0,0.8,0.19999999999999996,1.4,0.9,0.4999999999999999,12.6,3.4,11.6,4.2,8.2,7.2,9.6,1.6,9.9,1.8,0.2,2.0,-1.8,0.5,1.5,-1.0,12.2,3.8,11.1,3.1,5.2,4.8,9.4,1.6,9.9,2.2,2.0,0.0,8.0,13.0,0.0,1.0,-0.35999999999999993,104.0,0.25,0.2878787878787879,H
1.4,1.2,0.19999999999999996,1.2,2.0,-0.8,15.0,4.8,12.1,4.3,6.4,5.6,13.6,1.8,11.0,1.3,0.8,2.4,-1.5999999999999999,0.9,1.8,-0.9,7.6,1.8,8.1,2.7,3.4,3.0,9.8,2.4,9.5,1.7,2.0,0.0,7.0,11.0,8.0,1.0,-0.3199999999999999,77.0,0.3,0.20930232558139536,A
1.6,1.0,0.6000000000000001,1.5,1.0,0.5,14.6,4.8,13.8,4.5,4.2,5.1,10.0,0.8,11.1,1.7,1.2,2.0,-0.8,1.2,1.9,-0.7,13.6,4.6,14.1,5.4,4.2,4.9,8.6,1.4,10.7,1.6,2.0,0.0,8.0,11.0,1.0,0.0,-0.4800000000000001,88.0,0.3076923076923077,0.3150684931506849,D
1.2,1.0,0.19999999999999996,1.3,1.5,-0.19999999999999996,13.4,3.8,12.0,4.6,5.8,5.7,12.0,2.2,12.1,1.9,1.2,1.4,-0.19999999999999996,1.4,1.5,-0.10000000000000009,14.2,6.0,11.8,5.2,6.0,4.7,11.0,2.4,10.7,2.4,2.0,1.0,7.0,8.0,7.0,2.0,-0.03999999999999998,56.0,0.2638888888888889,0.39473684210526316,D
1.4,1.4,0.0,1.2,1.0,0.19999999999999996,16.2,5.4,18.2,6.0,9.4,9.2,10.6,2.0,9.8,1.8,1.8,1.8,0.0,1.7,2.1,-0.40000000000000013,13.8,4.8,13.4,4.5,5.4,5.6,12.6,2.4,12.5,1.9,2.0,2.0,7.0,7.0,14.0,5.0,0.0,49.0,0.3139534883720931,0.3243243243243243,H
2.2,0.6,1.6,2.0,0.9,1.1,19.0,7.4,17.5,7.1,4.2,4.8,11.8,1.0,11.0,1.2,2.0,1.2,0.8,2.2,1.2,1.0000000000000002,16.6,6.4,17.7,6.9,6.2,7.1,12.4,1.6,11.3,1.8,3.0,3.0,10.0,6.0,11.0,14.0,1.2800000000000002,60.0,0.37,0.36363636363636365,H
1.4,2.0,-0.6000000000000001,1.6,1.3,0.30000000000000004,10.2,4.0,13.5,4.7,3.6,5.5,10.8,0.8,9.9,0.8,0.8,1.8,-1.0,0.8,2.0,-1.2,10.4,3.4,10.2,3.2,5.0,5.1,12.8,2.4,10.4,2.0,1.0,1.0,4.0,10.0,3.0,1.0,0.6000000000000001,40.0,0.35714285714285715,0.2982456140350877,H
2.2,0.8,1.4000000000000001,1.9,1.0,0.8999999999999999,20.0,7.2,20.6,6.0,7.4,10.0,8.8,0.8,9.1,1.7,0.8,0.8,0.0,1.0,1.1,-0.10000000000000009,9.0,2.4,9.8,3.1,4.6,6.1,12.6,2.8,11.4,2.2,4.0,0.0,13.0,5.0,14.0,8.0,0.0,65.0,0.34285714285714286,0.24,H
1.4,2.6,-1.2000000000000002,1.5,2.2,-0.7000000000000002,14.2,3.6,14.8,4.1,6.4,6.7,11.8,2.0,12.1,2.0,0.6,1.0,-0.4,0.8,0.9,-0.09999999999999998,8.0,2.2,9.1,2.9,4.4,4.0,10.6,1.6,10.8,2.2,2.0,2.0,6.0,7.0,2.0,0.0,0.4800000000000001,42.0,0.2368421052631579,0.24444444444444446,D
1.0,0.8,0.19999999999999996,1.0,1.5,-0.5,10.4,3.6,12.1,4.5,3.6,4.8,10.4,2.4,9.3,1.9,1.4,1.6,-0.20000000000000018,1.5,1.6,-0.10000000000000009,12.6,5.0,13.7,5.1,6.6,6.1,13.0,2.0,14.3,1.9,2.0,3.0,8.0,6.0,5.0,0.0,-0.04000000000000003,48.0,0.3157894736842105,0.36764705882352944,A
1.6,1.2,0.40000000000000013,1.8,1.2,0.6000000000000001,11.0,4.0,11.7,4.0,5.2,4.9,9.2,1.8,8.8,2.0,1.0,1.0,0.0,1.3,1.3,0.0,11.2,4.2,13.1,5.6,5.8,6.0,11.4,2.6,11.0,2.3,3.0,2.0,9.0,7.0,14.0,8.0,0.0,63.0,0.3333333333333333,0.34426229508196726,D
2.0,0.8,1.2,1.3,0.9,0.4,13.8,3.6,12.7,3.4,4.0,4.2,12.4,2.0,12.9,2.6,1.2,0.8,0.3999999999999999,2.4,0.8,1.5999999999999999,15.2,6.6,16.2,7.2,4.4,4.8,10.0,1.2,10.3,1.2,3.0,2.0,10.0,7.0,8.0,1.0,0.47999999999999987,70.0,0.24324324324324323,0.4074074074074074,D
1.0,0.8,0.19999999999999996,1.2,1.1,0.09999999999999987,15.2,4.6,13.4,3.8,5.6,4.9,8.8,1.6,9.2,1.6,0.8,1.4,-0.5999999999999999,0.9,1.3,-0.4,8.4,2.0,9.1,2.6,4.2,5.6,11.8,2.4,10.8,2.1,1.0,0.0,6.0,7.0,2.0,1.0,-0.11999999999999994,42.0,0.2839506172839506,0.2127659574468085,H
2.2,1.4,0.8000000000000003,1.8,1.9,-0.09999999999999987,11.8,6.0,12.3,5.2,5.4,5.6,7.2,1.2,9.3,1.9,1.4,1.4,0.0,1.5,1.3,0.19999999999999996,12.4,3.4,14.4,4.6,5.4,6.6,10.0,1.2,11.3,1.5,2.0,2.0,8.0,7.0,3.0,3.0,0.0,56.0,0.46875,0.2537313432835821,A
1.6,1.6,0.0,1.0,1.4,-0.3999999999999999,11.6,3.8,9.6,2.9,4.6,4.3,7.0,1.8,8.5,1.8,1.2,1.4,-0.19999999999999996,1.0,1.2,-0.19999999999999996,8.8,2.6,8.3,2.4,4.8,4.2,8.8,1.2,10.7,1.0,2.0,1.0,8.0,6.0,3.0,2.0,-0.0,48.0,0.30158730158730157,0.2653061224489796,A
0.4,1.0,-0.6,1.0,1.0,0.0,13.6,3.6,12.7,4.1,5.8,4.5,10.2,2.0,9.6,1.8,0.4,1.0,-0.6,0.8,0.9,-0.09999999999999998,7.6,2.0,8.7,2.7,4.6,3.7,11.2,1.2,11.6,2.1,1.0,1.0,5.0,8.0,0.0,3.0,0.36,40.0,0.24657534246575344,0.23255813953488372,H
1.2,2.0,-0.8,1.3,2.0,-0.7,13.2,3.6,14.6,4.4,7.4,7.2,10.8,1.8,12.2,2.0,1.4,1.4,0.0,1.7,1.5,0.19999999999999996,15.6,4.4,14.9,4.8,7.2,6.0,13.4,2.4,10.9,2.0,2.0,1.0,7.0,6.0,11.0,6.0,-0.0,42.0,0.2535211267605634,0.26506024096385544,A
1.6,0.8,0.8,1.4,0.8,0.5999999999999999,16.4,6.4,14.8,5.9,7.4,6.6,11.4,1.2,11.7,1.7,1.2,0.8,0.3999999999999999,1.8,0.7,1.1,12.6,5.0,14.6,5.4,5.2,5.6,8.8,1.0,8.7,1.1,3.0,4.0,11.0,3.0,11.0,6.0,0.31999999999999995,33.0,0.36781609195402304,0.36764705882352944,D
2.2,0.6,1.6,2.2,0.8,1.4000000000000001,19.4,7.2,20.8,7.0,7.2,9.6,7.8,0.6,8.9,1.3,0.8,1.0,-0.19999999999999996,0.9,1.5,-0.6,7.0,2.2,7.4,2.2,3.4,3.8,9.0,2.0,10.9,2.3,4.0,2.0,13.0,7.0,4.0,4.0,-0.31999999999999995,91.0,0.35294117647058826,0.275,H
2.2,1.2,1.0000000000000002,1.8,1.2,0.6000000000000001,12.6,5.4,13.1,5.1,5.0,5.5,12.8,1.0,11.0,1.0,1.0,1.6,-0.6000000000000001,1.1,1.7,-0.5999999999999999,12.8,3.8,12.8,5.0,3.8,4.4,8.2,1.6,9.7,1.7,2.0,0.0,7.0,9.0,2.0,2.0,-0.6000000000000002,63.0,0.3970588235294118,0.27536231884057966,D
1.4,1.2,0.19999999999999996,1.8,1.2,0.6000000000000001,10.8,3.6,11.5,4.1,4.8,4.5,10.6,1.0,10.0,1.6,0.6,2.2,-1.6,0.6,1.8,-1.2000000000000002,7.4,2.8,7.6,3.1,5.4,5.2,10.2,1.4,11.0,1.8,2.0,0.0,7.0,15.0,12.0,10.0,-0.31999999999999995,105.0,0.30508474576271183,0.3333333333333333,H
2.6,0.6,2.0,2.6,0.7,1.9000000000000001,18.0,6.8,15.4,6.0,10.0,7.4,7.0,0.2,7.6,0.5,1.4,1.2,0.19999999999999996,1.0,1.0,0.0,9.2,2.6,8.0,2.2,4.8,4.1,10.4,1.2,11.3,1.2,5.0,2.0,15.0,5.0,4.0,8.0,0.3999999999999999,75.0,0.35789473684210527,0.25490196078431376,H
1.0,0.6,0.4,1.4,0.9,0.4999999999999999,12.8,3.4,14.5,4.5,4.0,5.2,9.4,1.0,10.5,1.5,0.4,2.4,-2.0,0.6,2.0,-1.4,7.4,3.0,10.0,3.1,3.6,4.5,10.2,2.0,10.8,1.9,1.0,0.0,6.0,15.0,1.0,1.0,-0.8,90.0,0.24637681159420288,0.35714285714285715,H
0.8,0.6,0.20000000000000007,1.2,0.9,0.29999999999999993,12.0,4.2,12.6,4.7,5.2,4.4,9.4,2.0,9.7,1.8,0.8,2.0,-1.2,0.8,2.1,-1.3,9.0,3.2,9.5,2.8,4.4,4.4,13.4,2.4,11.1,2.0,2.0,1.0,8.0,10.0,11.0,3.0,-0.24000000000000007,80.0,0.3230769230769231,0.32,D
0.6,1.0,-0.4,0.9,1.5,-0.6,11.2,3.4,12.0,4.3,4.6,5.6,9.8,2.0,8.9,1.8,1.4,2.4,-1.0,1.5,2.2,-0.7000000000000002,10.0,3.2,12.7,4.0,4.0,5.2,12.0,2.4,12.3,2.0,2.0,1.0,7.0,10.0,3.0,1.0,0.4,70.0,0.27868852459016397,0.29090909090909095,A
1.8,0.4,1.4,2.1,0.8,1.3,17.0,6.6,18.0,7.5,3.6,4.7,12.0,1.0,11.5,1.4,0.4,1.2,-0.7999999999999999,0.7,1.1,-0.40000000000000013,7.4,2.2,8.4,2.4,4.4,3.7,12.0,1.0,11.6,1.9,3.0,1.0,10.0,8.0,1.0,1.0,-1.1199999999999999,80.0,0.36666666666666664,0.2619047619047619,H
1.4,0.8,0.5999999999999999,1.2,1.2,0.0,16.0,5.2,12.8,4.9,5.4,5.5,11.8,2.4,13.0,2.1,1.0,1.4,-0.3999999999999999,0.9,1.4,-0.4999999999999999,9.6,3.2,8.3,2.6,4.6,4.0,15.4,2.0,13.0,1.8,2.0,1.0,8.0,10.0,3.0,3.0,-0.23999999999999988,80.0,0.3058823529411765,0.30188679245283023,H
1.2,1.2,0.0,1.2,1.2,0.0,13.4,4.4,12.1,4.3,5.0,5.9,13.8,1.6,12.1,1.3,0.8,1.6,-0.8,1.0,1.4,-0.3999999999999999,7.6,2.8,9.5,2.9,5.0,5.1,10.8,1.8,10.4,1.8,2.0,0.0,6.0,9.0,9.0,1.0,-0.0,54.0,0.3055555555555556,0.3255813953488372,A
2.2,1.0,1.2000000000000002,1.5,1.0,0.5,17.6,7.0,18.3,6.3,9.0,8.7,10.2,1.6,9.7,1.7,1.6,1.0,0.6000000000000001,2.0,1.4,0.6000000000000001,16.6,6.2,16.3,6.1,8.2,7.4,11.6,2.2,11.2,2.1,3.0,3.0,10.0,6.0,17.0,9.0,0.7200000000000002,60.0,0.3763440860215054,0.35227272727272724,H
1.2,2.4,-1.2,1.2,2.1,-0.9000000000000001,12.6,4.0,13.0,4.0,6.8,6.7,9.6,1.8,12.2,2.1,1.8,1.2,0.6000000000000001,1.6,1.2,0.40000000000000013,12.4,4.2,14.1,4.7,5.6,6.7,10.8,1.4,10.5,1.4,1.0,3.0,4.0,4.0,1.0,3.0,-0.7200000000000001,16.0,0.29411764705882354,0.31343283582089554,A
1.6,1.0,0.6000000000000001,1.4,1.0,0.3999999999999999,11.4,3.2,12.8,3.5,3.2,3.9,12.2,1.4,13.0,2.1,1.6,1.6,0.0,1.7,1.5,0.19999999999999996,16.0,6.2,14.5,5.5,7.8,6.5,14.2,1.8,14.1,1.8,2.0,3.0,8.0,6.0,2.0,2.0,0.0,48.0,0.25806451612903225,0.3647058823529412,A
0.6,0.8,-0.20000000000000007,0.8,1.0,-0.19999999999999996,10.6,3.6,11.2,3.7,5.0,5.5,12.4,2.4,10.3,1.8,0.8,1.8,-1.0,0.8,1.8,-1.0,6.0,2.2,6.2,1.8,3.2,3.5,7.6,2.2,10.6,2.1,2.0,2.0,7.0,7.0,4.0,4.0,0.20000000000000007,49.0,0.3103448275862069,0.31428571428571433,A
1.0,1.0,0.0,1.1,1.0,0.10000000000000009,13.8,4.4,13.5,3.9,5.8,5.9,9.8,2.0,9.3,1.6,0.8,1.2,-0.3999999999999999,1.1,1.3,-0.19999999999999996,10.8,4.4,12.2,5.1,6.2,5.6,13.0,2.2,11.8,2.2,1.0,1.0,6.0,8.0,5.0,0.0,-0.0,48.0,0.2972972972972973,0.3728813559322034,A
2.2,0.6,1.6,1.6,1.3,0.30000000000000004,10.8,4.2,10.1,3.8,4.4,5.0,11.6,1.2,10.9,2.1,0.2,2.0,-1.8,0.5,1.6,-1.1,11.4,3.6,11.3,3.5,4.6,4.6,8.6,1.0,9.6,1.9,4.0,0.0,13.0,13.0,4.0,2.0,-2.8800000000000003,169.0,0.3559322033898305,0.2903225806451613,H
1.4,1.8,-0.40000000000000013,1.0,1.6,-0.6000000000000001,11.6,3.2,9.7,2.8,5.2,4.8,8.6,1.6,9.0,2.0,0.8,1.6,-0.8,1.0,1.7,-0.7,9.0,2.8,9.0,3.4,5.0,3.8,11.4,2.6,9.8,1.9,2.0,1.0,7.0,8.0,2.0,3.0,0.3200000000000001,56.0,0.253968253968254,0.27999999999999997,A
1.4,0.8,0.5999999999999999,1.2,0.8,0.3999999999999999,14.0,6.0,13.8,5.2,5.6,5.6,11.4,1.6,11.7,1.7,1.0,0.8,0.19999999999999996,1.6,0.9,0.7000000000000001,15.6,5.4,15.2,5.9,4.8,4.8,11.6,1.2,10.3,1.3,2.0,1.0,9.0,8.0,5.0,4.0,0.11999999999999994,72.0,0.4,0.3253012048192771,H
1.4,1.8,-0.40000000000000013,1.7,2.0,-0.30000000000000004,10.4,5.0,11.8,5.0,4.6,5.1,8.2,1.2,9.4,1.8,1.4,1.4,0.0,1.5,1.4,0.10000000000000009,16.8,4.6,15.2,4.6,8.6,6.4,13.0,1.8,11.8,1.9,1.0,1.0,5.0,6.0,12.0,9.0,-0.0,30.0,0.43859649122807015,0.2584269662921348,H
2.8,0.6,2.1999999999999997,2.4,0.8,1.5999999999999999,20.0,7.8,20.2,6.8,6.2,8.6,8.4,0.6,8.7,1.3,1.0,0.8,0.19999999999999996,1.7,0.6,1.1,12.0,4.2,14.6,5.3,5.8,6.1,9.6,1.0,8.5,1.2,4.0,3.0,13.0,4.0,16.0,3.0,0.43999999999999984,52.0,0.37142857142857144,0.3230769230769231,H
1.0,0.6,0.4,1.4,0.9,0.4999999999999999,11.4,3.4,11.8,4.4,8.4,7.5,9.8,1.4,10.1,1.4,1.0,1.2,-0.19999999999999996,1.4,1.4,0.0,13.8,5.0,12.0,5.0,5.8,4.9,11.2,2.6,10.7,2.5,3.0,1.0,10.0,8.0,2.0,0.0,-0.07999999999999999,80.0,0.27419354838709675,0.33783783783783783,H
0.4,1.0,-0.6,0.9,1.4,-0.4999999999999999,10.0,2.8,11.2,3.9,5.4,5.2,9.0,1.0,9.0,1.7,1.0,1.4,-0.3999999999999999,1.0,1.4,-0.3999999999999999,13.0,3.8,13.2,5.0,4.6,4.9,9.4,1.8,9.6,1.4,2.0,0.0,6.0,7.0,1.0,0.0,0.23999999999999994,42.0,0.2545454545454545,0.2714285714285714,A
2.0,0.8,1.2,1.6,1.2,0.40000000000000013,13.8,4.8,12.3,4.6,5.8,5.6,13.0,1.4,11.0,1.1,1.2,1.8,-0.6000000000000001,1.0,1.2,-0.19999999999999996,7.4,2.0,8.0,2.1,3.8,4.1,9.6,1.2,10.1,1.0,2.0,2.0,8.0,7.0,5.0,5.0,-0.7200000000000001,56.0,0.3243243243243243,0.23809523809523808,H
1.6,0.4,1.2000000000000002,2.1,0.7,1.4000000000000001,17.4,6.6,17.4,7.0,4.8,5.2,10.4,1.2,11.5,1.3,0.4,1.8,-1.4,0.5,1.9,-1.4,7.6,2.6,8.8,2.8,4.0,4.5,10.0,2.2,11.4,2.2,3.0,0.0,10.0,15.0,5.0,3.0,-1.6800000000000002,150.0,0.358695652173913,0.3023255813953489,H
1.0,0.4,0.6,1.3,0.8,0.5,13.0,3.0,13.8,4.2,4.2,5.2,9.0,1.6,9.9,1.4,1.0,1.4,-0.3999999999999999,1.2,1.2,0.0,8.2,3.0,9.7,3.3,5.4,5.3,9.2,1.6,10.8,1.9,2.0,1.0,8.0,8.0,3.0,3.0,-0.23999999999999994,64.0,0.21428571428571427,0.32608695652173914,A
2.0,1.2,0.8,1.5,1.1,0.3999999999999999,17.0,7.4,17.5,6.8,8.0,8.5,11.4,1.8,10.1,1.5,0.4,1.6,-1.2000000000000002,0.7,1.5,-0.8,8.0,2.8,8.1,2.8,5.0,4.3,15.8,1.8,13.2,1.6,3.0,0.0,10.0,13.0,5.0,4.0,-0.9600000000000002,130.0,0.41111111111111115,0.3111111111111111,H
1.4,0.4,0.9999999999999999,1.0,1.2,-0.19999999999999996,13.8,6.0,12.3,4.2,4.0,4.5,12.0,2.4,12.6,2.0,0.4,1.4,-0.9999999999999999,0.6,1.3,-0.7000000000000001,7.6,2.0,7.4,2.1,4.6,3.8,11.6,1.0,11.3,1.7,3.0,1.0,11.0,8.0,1.0,0.0,-0.9999999999999998,88.0,0.4054054054054054,0.23255813953488372,D
