FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,homeTeamID,awayTeamID,RecentGoalAvg_Home,RecentGoalAvg_Away,WinStreak_Home,WinStreak_Away,LosingStreak_Home,LosingStreak_Away,HS_RollingAvg_Home,HS_RollingAvg_Away,HST_RollingAvg_Home,HST_RollingAvg_Away,HC_RollingAvg_Home,HC_RollingAvg_Away,HF_RollingAvg_Home,HF_RollingAvg_Away,HY_RollingAvg_Home,HY_RollingAvg_Away,FTHG_RollingAvg_Home,FTHG_RollingAvg_Away,FTAG_RollingAvg_Home,FTAG_RollingAvg_Away,GoalDifference,FTHG_Standardized,FTAG_Standardized,HS_Standardized,AS_Standardized,GoalDifference_Standardized,HistoricalPerformance_Home,HistoricalPerformance_Away,ImpliedProbability_HomeWin,ImpliedProbability_AwayWin,ImpliedProbability_Draw
2.0,3.0,A,1.0,1.0,D,13.0,10.0,5.0,5.0,6.0,14.0,10.0,2.0,2.0,1.0,0.0,0.0,2.1,3.75,3.6,9.0,16.0,2.6,2.2,0,2,1,0,14.2,9.2,7.0,3.8,6.8,4.0,7.8,10.2,1.4,2.0,2.6,1.4,1.6,2.2,-1.0,0.346889195758265,1.539940165281933,-0.15025006654103176,-0.23044101004143328,-0.7278757128818752,1.6633165829145728,1.3928571428571428,0.47619047619047616,0.2777777777777778,0.26666666666666666
2.0,0.0,H,1.0,0.0,H,11.0,10.0,3.0,3.0,10.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,1.91,3.6,4.5,4.0,26.0,1.4,0.6,1,0,0,4,16.6,11.8,5.6,4.4,5.8,6.6,11.2,8.8,1.4,1.2,1.4,1.4,0.8,0.6,2.0,0.346889195758265,-1.0245808143672315,-0.5149832339326668,-0.23044101004143328,0.8960644698390464,1.4105960264900663,0.9024390243902439,0.5235602094240838,0.2222222222222222,0.2777777777777778
1.0,3.0,A,0.0,2.0,A,17.0,13.0,5.0,5.0,11.0,15.0,8.0,5.0,1.0,4.0,0.0,0.0,1.85,3.8,3.9,7.0,2.0,1.2,2.4,0,1,1,0,19.0,15.2,5.6,5.0,7.8,7.0,13.0,12.0,2.2,2.4,1.2,1.2,1.8,2.4,-2.0,-0.4125195608888655,1.539940165281933,0.5792162682422383,0.39241648357796616,-1.2691891071221824,1.3049645390070923,1.1290322580645162,0.5405405405405405,0.25641025641025644,0.2631578947368421
2.0,1.0,H,1.0,0.0,H,13.0,13.0,8.0,7.0,16.0,15.0,8.0,7.0,0.0,1.0,0.0,0.0,2.0,3.5,3.75,40.0,38.0,1.0,1.0,1,0,0,1,12.6,9.4,6.8,5.2,9.8,3.8,11.4,10.0,1.2,1.0,1.0,1.6,1.4,1.0,1.0,0.346889195758265,-0.16974048781750994,-0.15025006654103176,0.39241648357796616,0.35475107559873925,1.3142857142857143,0.6060606060606061,0.5,0.26666666666666666,0.2857142857142857
1.0,0.0,H,0.0,0.0,D,13.0,9.0,3.0,1.0,9.0,11.0,3.0,4.0,0.0,2.0,0.0,0.0,1.5,4.33,6.0,16.0,32.0,1.0,1.4,1,0,0,1,15.0,11.8,3.6,3.0,5.4,4.4,8.4,9.6,1.2,1.0,1.0,1.4,0.2,1.4,1.0,-0.4125195608888655,-1.0245808143672315,-0.15025006654103176,-0.4380601745812331,0.35475107559873925,1.5294117647058822,0.9,0.6666666666666666,0.16666666666666666,0.23094688221709006
1.0,3.0,A,0.0,1.0,A,11.0,11.0,2.0,6.0,7.0,18.0,9.0,2.0,4.0,2.0,0.0,0.0,2.05,3.4,4.1,21.0,28.0,0.6,1.2,0,1,2,0,12.4,14.2,2.8,4.6,5.6,6.8,8.2,10.2,1.8,2.0,0.6,1.6,2.0,1.2,-2.0,-0.4125195608888655,1.539940165281933,-0.5149832339326668,-0.022821845501633464,-1.2691891071221824,1.2307692307692308,0.7702702702702703,0.48780487804878053,0.24390243902439027,0.29411764705882354
1.0,0.0,H,0.0,0.0,D,15.0,8.0,5.0,3.0,6.0,9.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,3.25,2.4,18.0,4.0,1.0,1.2,1,0,0,1,15.4,10.4,5.2,3.8,7.8,3.6,11.2,8.2,2.2,2.0,1.0,1.2,1.2,1.2,1.0,-0.4125195608888655,-1.0245808143672315,0.21448310085060324,-0.6456793391210329,0.35475107559873925,1.1735537190082646,1.0790378006872852,0.3333333333333333,0.4166666666666667,0.3076923076923077
2.0,3.0,A,1.0,2.0,A,6.0,15.0,4.0,5.0,10.0,7.0,1.0,2.0,2.0,3.0,0.0,0.0,11.0,6.5,1.28,5.0,20.0,1.6,1.6,0,9,2,0,12.4,10.6,4.6,6.4,5.4,3.2,10.6,9.8,1.6,1.6,1.6,2.6,1.2,1.6,-1.0,0.346889195758265,1.539940165281933,-1.4268161524117542,0.8076548126575658,-0.7278757128818752,1.3142857142857143,1.5064377682403434,0.09090909090909091,0.78125,0.15384615384615385
3.0,4.0,A,1.0,2.0,A,6.0,23.0,4.0,9.0,14.0,7.0,3.0,8.0,2.0,1.0,0.0,0.0,17.0,7.0,1.18,43.0,12.0,1.8,2.0,0,1,1,0,15.0,14.0,3.8,4.8,6.0,3.6,10.6,12.4,1.8,2.4,1.8,2.6,2.0,2.0,-1.0,1.1062979524053955,2.3947804918316544,-1.4268161524117542,2.4686081289759643,-0.7278757128818752,1.5,1.5941176470588236,0.058823529411764705,0.8474576271186441,0.14285714285714285
1.0,1.0,D,1.0,0.0,H,12.0,14.0,3.0,4.0,3.0,6.0,2.0,5.0,2.0,1.0,0.0,0.0,2.0,3.7,3.5,22.0,9.0,0.6,1.2,0,0,0,0,14.8,14.2,3.4,4.2,6.0,7.0,7.8,7.8,1.6,2.2,0.6,1.0,1.8,1.2,0.0,-0.4125195608888655,-0.16974048781750994,-0.3326166502368492,0.600035648117766,-0.18656231864156803,1.6338028169014085,1.0641711229946524,0.5,0.2857142857142857,0.27027027027027023
2.0,0.0,H,0.0,0.0,D,12.0,7.0,6.0,2.0,15.0,14.0,7.0,4.0,2.0,3.0,0.0,0.0,1.17,8.5,19.0,20.0,34.0,2.2,0.0,1,0,0,1,14.4,13.2,6.8,4.0,6.4,6.2,9.0,10.4,1.4,1.0,2.2,1.4,1.0,0.0,2.0,0.346889195758265,-1.0245808143672315,-0.3326166502368492,-0.8532985036608327,0.8960644698390464,1.872611464968153,0.8048780487804879,0.8547008547008548,0.05263157894736842,0.11764705882352941
1.0,0.0,H,0.0,0.0,D,21.0,8.0,11.0,3.0,12.0,15.0,14.0,1.0,1.0,2.0,0.0,1.0,1.4,4.5,8.5,15.0,28.0,0.8,0.4,3,0,0,1,14.6,11.8,8.0,6.2,8.4,8.8,11.8,11.0,1.2,1.4,0.8,1.2,0.6,0.4,1.0,-0.4125195608888655,-1.0245808143672315,1.308682603025508,-0.6456793391210329,0.35475107559873925,2.2773722627737225,0.6707317073170732,0.7142857142857143,0.11764705882352941,0.2222222222222222
0.0,2.0,A,0.0,0.0,D,8.0,19.0,4.0,8.0,7.0,6.0,3.0,10.0,1.0,1.0,0.0,0.0,4.5,3.6,1.8,32.0,6.0,1.2,1.6,0,1,1,0,15.2,13.0,8.0,8.2,5.4,3.8,9.4,10.4,1.6,1.6,1.2,0.8,1.6,1.6,-2.0,-1.171928317535996,0.6850998387322115,-1.0620829850201192,1.6381314708167651,-1.2691891071221824,1.7777777777777777,1.2845528455284554,0.2222222222222222,0.5555555555555556,0.2777777777777778
1.0,1.0,D,0.0,1.0,A,14.0,13.0,6.0,4.0,16.0,12.0,4.0,2.0,3.0,2.0,0.0,0.0,3.5,3.4,2.25,5.0,9.0,1.2,0.6,0,0,0,0,15.4,15.2,4.8,4.4,6.6,8.2,9.2,11.0,1.8,2.2,1.2,1.0,1.2,0.6,0.0,-0.4125195608888655,-0.16974048781750994,0.032116517154785744,0.39241648357796616,-0.18656231864156803,1.349056603773585,1.098159509202454,0.2857142857142857,0.4444444444444444,0.29411764705882354
0.0,1.0,A,0.0,0.0,D,15.0,9.0,2.0,2.0,8.0,11.0,11.0,4.0,2.0,1.0,0.0,1.0,1.85,3.5,5.0,34.0,2.0,1.2,1.8,0,1,3,0,13.6,12.6,3.6,2.8,6.2,6.8,10.0,10.8,2.0,1.0,1.2,0.6,1.0,1.8,-1.0,-1.171928317535996,-0.16974048781750994,0.21448310085060324,-0.4380601745812331,-0.7278757128818752,1.0444444444444445,0.5,0.5405405405405405,0.2,0.2857142857142857
3.0,3.0,D,2.0,1.0,H,12.0,21.0,6.0,10.0,14.0,7.0,5.0,5.0,4.0,2.0,0.0,0.0,7.5,5.0,1.36,14.0,20.0,2.8,1.0,0,0,0,0,14.8,15.8,6.4,6.2,6.0,6.8,9.6,8.2,1.6,1.0,2.8,3.2,0.8,1.0,0.0,1.1062979524053955,1.539940165281933,-0.3326166502368492,2.0533697998963647,-0.18656231864156803,1.3910034602076125,1.6759259259259258,0.13333333333333333,0.7352941176470588,0.2
2.0,0.0,H,1.0,0.0,H,11.0,17.0,6.0,9.0,9.0,14.0,3.0,6.0,1.0,1.0,0.0,0.0,1.5,4.0,7.5,9.0,5.0,1.0,1.4,1,0,0,3,9.6,14.4,4.8,8.0,4.0,7.4,12.6,10.0,0.6,1.8,1.0,1.4,0.4,1.4,2.0,0.346889195758265,-1.0245808143672315,-0.5149832339326668,1.2228931417371656,0.8960644698390464,1.5072463768115942,0.45454545454545453,0.6666666666666666,0.13333333333333333,0.25
2.0,0.0,H,0.0,0.0,D,11.0,10.0,4.0,3.0,11.0,12.0,5.0,4.0,2.0,1.0,0.0,0.0,2.55,3.25,3.1,5.0,30.0,1.0,1.4,1,0,0,2,11.6,12.2,3.2,3.0,6.2,3.6,9.8,9.6,1.8,1.6,1.0,0.8,1.4,1.4,2.0,0.346889195758265,-1.0245808143672315,-0.5149832339326668,-0.23044101004143328,0.8960644698390464,1.3333333333333333,1.0125,0.3921568627450981,0.3225806451612903,0.3076923076923077
3.0,0.0,H,0.0,0.0,D,16.0,1.0,8.0,0.0,10.0,8.0,9.0,2.0,0.0,1.0,0.0,0.0,1.25,6.75,13.0,3.0,42.0,2.0,1.0,1,0,0,1,16.8,7.8,5.8,3.6,6.8,5.0,8.0,9.6,0.8,1.8,2.0,1.4,1.0,1.0,3.0,1.1062979524053955,-1.0245808143672315,0.3968496845464207,-2.099013490899632,1.4373778640793538,1.978448275862069,0.0,0.8,0.07692307692307693,0.14814814814814814
2.0,1.0,H,1.0,1.0,D,8.0,11.0,3.0,5.0,12.0,13.0,2.0,4.0,0.0,1.0,2.0,1.0,2.35,3.6,2.8,2.0,7.0,2.0,1.4,1,0,0,1,10.4,11.2,4.4,5.2,4.2,3.4,9.4,11.6,1.2,1.6,2.0,2.2,0.8,1.4,1.0,0.346889195758265,-0.16974048781750994,-1.0620829850201192,-0.022821845501633464,0.35475107559873925,1.191111111111111,1.1733333333333333,0.425531914893617,0.35714285714285715,0.2777777777777778
1.0,0.0,H,1.0,0.0,H,14.0,10.0,6.0,5.0,12.0,11.0,4.0,7.0,3.0,2.0,0.0,0.0,1.8,3.6,4.5,31.0,19.0,1.6,0.4,1,0,0,4,17.4,18.0,8.8,8.8,6.8,7.0,13.2,10.6,1.2,1.2,1.6,1.8,1.2,0.4,1.0,-0.4125195608888655,-1.0245808143672315,0.032116517154785744,-0.23044101004143328,0.35475107559873925,1.3181818181818181,0.6923076923076923,0.5555555555555556,0.2222222222222222,0.2777777777777778
1.0,2.0,A,1.0,1.0,D,9.0,15.0,4.0,5.0,10.0,14.0,4.0,8.0,2.0,0.0,1.0,0.0,2.55,3.3,2.75,16.0,17.0,1.0,1.4,0,2,2,0,13.0,13.8,4.2,4.4,6.4,6.6,10.8,9.6,1.8,1.2,1.0,1.6,1.6,1.4,-1.0,-0.4125195608888655,0.6850998387322115,-0.8797164013243017,0.8076548126575658,-0.7278757128818752,1.5757575757575757,1.1459074733096086,0.3921568627450981,0.36363636363636365,0.30303030303030304
0.0,3.0,A,0.0,2.0,A,5.0,13.0,2.0,7.0,10.0,10.0,3.0,3.0,0.0,2.0,0.0,0.0,4.2,3.8,1.8,22.0,12.0,1.4,1.8,0,2,2,0,14.0,16.0,5.4,6.0,6.0,7.4,9.8,9.8,1.2,1.6,1.4,1.6,1.4,1.8,-3.0,-1.171928317535996,1.539940165281933,-1.6091827361075717,0.39241648357796616,-1.8105025013624896,1.4,1.5920245398773005,0.23809523809523808,0.5555555555555556,0.2631578947368421
0.0,1.0,A,0.0,0.0,D,3.0,27.0,0.0,4.0,9.0,9.0,1.0,13.0,0.0,2.0,0.0,0.0,8.0,5.5,1.33,19.0,3.0,1.8,1.4,0,5,2,0,13.0,13.8,4.2,4.6,4.0,4.6,9.6,10.0,0.4,1.4,1.8,2.0,0.8,1.4,-1.0,-1.171928317535996,-0.16974048781750994,-1.9739159034992066,3.299084787135164,-0.7278757128818752,1.0520231213872833,1.6771653543307086,0.125,0.7518796992481203,0.18181818181818182
1.0,3.0,A,1.0,1.0,D,10.0,13.0,3.0,5.0,14.0,14.0,4.0,6.0,2.0,5.0,0.0,0.0,1.83,3.7,4.8,15.0,13.0,0.8,1.2,0,2,1,0,11.0,13.0,3.4,4.0,3.2,4.6,11.2,11.6,1.0,1.6,0.8,1.0,2.0,1.2,-2.0,-0.4125195608888655,1.539940165281933,-0.6973498176284842,0.39241648357796616,-1.2691891071221824,2.233695652173913,1.196078431372549,0.5464480874316939,0.20833333333333334,0.27027027027027023
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,D,1.0,1.0,D,14.0,14.0,7.0,5.0,21.0,12.0,5.0,5.0,1.0,0.0,0.0,0.0,2.88,3.4,2.63,28.0,9.0,2.2,1.4,0,0,0,0,14.6,10.8,6.0,3.6,6.6,4.4,12.0,13.6,1.4,2.0,2.2,1.0,1.2,1.4,0.0,-0.4125195608888655,-0.16974048781750994,0.032116517154785744,0.600035648117766,-0.18656231864156803,1.3333333333333333,1.1227272727272728,0.3472222222222222,0.3802281368821293,0.29411764705882354
1.0,1.0,D,1.0,1.0,D,11.0,10.0,3.0,3.0,10.0,15.0,4.0,4.0,0.0,2.0,0.0,0.0,5.0,4.0,1.75,29.0,11.0,2.0,1.6,0,0,0,0,13.4,15.4,5.2,4.0,5.0,5.4,13.2,11.0,0.8,1.2,2.0,0.8,1.2,1.6,0.0,-0.4125195608888655,-0.16974048781750994,-0.5149832339326668,-0.23044101004143328,-0.18656231864156803,1.2026143790849673,1.7906976744186047,0.2,0.5714285714285714,0.25
2.0,0.0,H,0.0,0.0,D,9.0,10.0,4.0,4.0,14.0,10.0,5.0,9.0,1.0,0.0,0.0,0.0,1.91,3.7,4.33,12.0,11.0,2.2,0.2,4,0,0,1,16.2,13.4,7.0,5.4,7.6,5.4,13.4,13.4,1.8,1.4,2.2,1.4,1.2,0.2,2.0,0.346889195758265,-1.0245808143672315,-0.8797164013243017,-0.23044101004143328,0.8960644698390464,2.069868995633188,1.6462882096069869,0.5235602094240838,0.23094688221709006,0.27027027027027023
0.0,1.0,A,0.0,0.0,D,14.0,12.0,4.0,5.0,10.0,13.0,14.0,3.0,1.0,2.0,0.0,0.0,2.38,3.8,2.8,1.0,14.0,1.8,1.6,0,2,1,0,12.8,13.8,4.2,5.2,7.2,6.0,9.4,12.4,2.0,1.8,1.8,2.0,1.8,1.6,-1.0,-1.171928317535996,-0.16974048781750994,0.032116517154785744,0.18479731903816635,-0.7278757128818752,1.3724696356275303,1.0372670807453417,0.42016806722689076,0.35714285714285715,0.2631578947368421
0.0,0.0,D,0.0,0.0,D,14.0,12.0,9.0,1.0,12.0,11.0,7.0,6.0,2.0,2.0,0.0,0.0,2.62,3.2,2.62,8.0,25.0,0.8,1.0,0,0,0,0,11.6,15.8,6.6,9.0,5.8,6.4,12.0,15.2,1.8,2.4,0.8,1.2,0.4,1.0,0.0,-1.171928317535996,-1.0245808143672315,0.032116517154785744,0.18479731903816635,-0.18656231864156803,1.0,0.9090909090909091,0.38167938931297707,0.38167938931297707,0.3125
0.0,1.0,A,0.0,0.0,D,7.0,11.0,4.0,7.0,11.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,2.1,3.2,3.5,44.0,31.0,0.8,0.6,0,2,1,0,13.6,13.4,5.2,6.6,6.4,6.4,12.0,11.8,1.0,1.8,0.8,1.8,1.0,0.6,-1.0,-1.171928317535996,-0.16974048781750994,-1.2444495687159367,-0.022821845501633464,-0.7278757128818752,1.1428571428571428,1.3333333333333333,0.47619047619047616,0.2857142857142857,0.3125
4.0,1.0,H,0.0,0.0,D,16.0,8.0,9.0,3.0,14.0,5.0,7.0,2.0,1.0,1.0,0.0,1.0,2.1,3.25,3.4,25.0,44.0,2.6,0.6,1,0,0,1,17.8,11.6,10.4,5.4,7.0,6.2,12.0,12.2,0.8,1.6,2.6,2.0,1.2,0.6,3.0,1.8657067090525261,-0.16974048781750994,0.3968496845464207,-0.6456793391210329,1.4373778640793538,1.5897435897435896,0.9142857142857143,0.47619047619047616,0.29411764705882354,0.3076923076923077
3.0,1.0,H,2.0,0.0,H,22.0,12.0,13.0,8.0,12.0,14.0,4.0,8.0,0.0,0.0,0.0,0.0,1.36,4.75,9.0,6.0,26.0,1.4,0.6,2,0,0,1,14.0,16.0,7.6,9.2,4.6,7.4,10.8,13.0,1.8,1.6,1.4,1.4,1.4,0.6,2.0,1.1062979524053955,-0.16974048781750994,1.4910491867213258,0.18479731903816635,0.8960644698390464,1.8067226890756303,0.8333333333333334,0.7352941176470588,0.1111111111111111,0.21052631578947367
1.0,0.0,H,0.0,0.0,D,13.0,3.0,3.0,0.0,8.0,9.0,5.0,2.0,2.0,1.0,0.0,0.0,1.61,4.2,6.0,20.0,15.0,1.8,1.2,2,0,0,1,12.6,14.8,5.0,5.6,5.6,6.0,9.0,9.0,1.6,2.0,1.8,1.4,1.0,1.2,1.0,-0.4125195608888655,-1.0245808143672315,-0.15025006654103176,-1.683775161820032,0.35475107559873925,2.1188524590163933,1.5950413223140496,0.6211180124223602,0.16666666666666666,0.23809523809523808
0.0,3.0,A,0.0,1.0,A,15.0,8.0,9.0,7.0,14.0,7.0,10.0,9.0,3.0,2.0,0.0,0.0,1.95,3.5,4.5,14.0,29.0,1.8,2.0,0,1,2,0,13.8,13.8,7.6,6.2,7.6,5.8,8.6,12.8,1.0,2.6,1.8,1.2,0.8,2.0,-3.0,-1.171928317535996,1.539940165281933,0.21448310085060324,-0.6456793391210329,-1.8105025013624896,1.4846153846153847,0.8692307692307693,0.5128205128205129,0.2222222222222222,0.2857142857142857
1.0,0.0,H,1.0,0.0,H,17.0,8.0,7.0,1.0,12.0,13.0,3.0,6.0,2.0,2.0,0.0,0.0,1.36,5.25,10.0,15.0,2.0,1.6,1.2,1,0,0,2,11.2,19.4,4.4,4.2,3.4,8.0,11.2,12.4,1.2,1.0,1.6,0.8,2.0,1.2,1.0,-0.4125195608888655,-1.0245808143672315,0.5792162682422383,-0.6456793391210329,0.35475107559873925,2.240437158469945,0.9117647058823529,0.7352941176470588,0.1,0.19047619047619047
1.0,0.0,H,0.0,0.0,D,16.0,8.0,10.0,4.0,8.0,9.0,8.0,2.0,0.0,1.0,0.0,0.0,1.53,3.8,6.0,12.0,20.0,1.2,0.2,1,0,0,1,15.8,12.4,8.2,7.4,7.6,6.8,13.2,10.2,1.0,1.4,1.2,1.2,1.0,0.2,1.0,-0.4125195608888655,-1.0245808143672315,0.3968496845464207,-0.6456793391210329,0.35475107559873925,2.3902439024390243,0.8461538461538461,0.6535947712418301,0.16666666666666666,0.2631578947368421
3.0,1.0,H,1.0,0.0,H,20.0,6.0,9.0,2.0,11.0,13.0,7.0,2.0,1.0,3.0,0.0,1.0,1.36,4.75,9.0,15.0,13.0,1.4,1.0,2,0,0,5,14.2,18.6,6.2,7.6,6.2,5.0,10.0,11.0,1.0,1.4,1.4,3.0,0.4,1.0,2.0,1.1062979524053955,-0.16974048781750994,1.1263160193296906,-1.0609176682006325,0.8960644698390464,2.127946127946128,1.1219512195121952,0.7352941176470588,0.1111111111111111,0.21052631578947367
4.0,2.0,H,2.0,2.0,D,13.0,7.0,9.0,5.0,8.0,10.0,4.0,3.0,0.0,1.0,0.0,0.0,1.83,3.5,4.5,39.0,38.0,1.8,1.0,2,0,0,1,12.4,15.4,7.4,9.0,6.4,6.4,9.0,11.0,0.4,1.0,1.8,2.4,1.4,1.0,2.0,1.8657067090525261,0.6850998387322115,-0.15025006654103176,-0.8532985036608327,0.8960644698390464,1.28125,0.6578947368421053,0.5464480874316939,0.2222222222222222,0.2857142857142857
0.0,2.0,A,0.0,1.0,A,13.0,7.0,9.0,2.0,7.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,3.3,3.4,2.2,25.0,6.0,1.0,1.4,0,2,2,0,11.8,14.6,7.2,7.4,6.6,4.2,10.8,10.2,1.0,1.0,1.0,1.0,0.8,1.4,-2.0,-1.171928317535996,0.6850998387322115,-0.15025006654103176,-0.8532985036608327,-1.2691891071221824,1.423529411764706,1.2352941176470589,0.30303030303030304,0.45454545454545453,0.29411764705882354
2.0,1.0,H,1.0,0.0,H,16.0,9.0,10.0,6.0,9.0,7.0,9.0,4.0,1.0,3.0,0.0,0.0,1.29,6.0,12.0,20.0,4.0,1.6,0.8,1,0,0,1,11.2,13.4,4.8,7.8,5.0,5.6,9.8,10.2,1.4,1.6,1.6,1.4,1.0,0.8,1.0,0.346889195758265,-0.16974048781750994,0.3968496845464207,-0.4380601745812331,0.35475107559873925,1.855263157894737,0.8923076923076924,0.7751937984496123,0.08333333333333333,0.16666666666666666
1.0,0.0,H,0.0,0.0,D,18.0,5.0,6.0,1.0,9.0,7.0,9.0,5.0,1.0,3.0,0.0,0.0,1.2,8.0,15.0,6.0,21.0,1.6,0.8,3,0,0,1,16.0,17.6,6.0,5.0,8.0,6.4,9.8,9.2,1.6,2.0,1.6,1.4,1.6,0.8,1.0,-0.4125195608888655,-1.0245808143672315,0.7615828519380557,-1.2685368327404325,0.35475107559873925,1.8034188034188035,1.069767441860465,0.8333333333333334,0.06666666666666667,0.125
1.0,0.0,H,0.0,0.0,D,11.0,13.0,3.0,4.0,10.0,11.0,6.0,6.0,0.0,2.0,0.0,0.0,3.25,3.4,2.14,7.0,9.0,1.2,2.4,1,0,0,1,11.4,12.2,2.8,4.6,5.2,5.2,10.4,10.6,1.8,0.6,1.2,1.6,0.8,2.4,1.0,-0.4125195608888655,-1.0245808143672315,-0.5149832339326668,0.39241648357796616,0.35475107559873925,1.3448275862068966,1.0972762645914398,0.3076923076923077,0.4672897196261682,0.29411764705882354
1.0,4.0,A,0.0,3.0,A,21.0,12.0,6.0,7.0,6.0,15.0,2.0,4.0,2.0,3.0,1.0,0.0,1.8,3.5,4.5,5.0,26.0,1.8,2.0,0,1,2,0,23.0,15.2,8.6,4.0,5.2,3.0,9.6,12.4,1.6,1.4,1.8,1.6,1.0,2.0,-3.0,-0.4125195608888655,2.3947804918316544,1.308682603025508,0.18479731903816635,-1.8105025013624896,1.328125,0.9230769230769231,0.5555555555555556,0.2222222222222222,0.2857142857142857
2.0,3.0,A,1.0,1.0,D,12.0,12.0,5.0,7.0,10.0,8.0,7.0,7.0,1.0,0.0,0.0,0.0,1.33,5.5,11.0,20.0,32.0,2.0,1.2,0,1,1,0,12.4,16.2,7.2,7.4,6.4,6.6,10.2,9.2,2.0,2.2,2.0,2.6,1.6,1.2,-1.0,0.346889195758265,1.539940165281933,-0.3326166502368492,0.18479731903816635,-0.7278757128818752,1.8636363636363635,1.025,0.7518796992481203,0.09090909090909091,0.18181818181818182
4.0,1.0,H,3.0,0.0,H,23.0,7.0,12.0,3.0,10.0,15.0,8.0,4.0,0.0,2.0,0.0,0.0,1.25,5.5,13.0,3.0,39.0,1.4,1.0,1,0,0,1,13.0,14.4,6.2,8.8,6.8,5.0,9.0,11.0,1.0,1.0,1.4,1.4,1.2,1.0,3.0,1.8657067090525261,-0.16974048781750994,1.6734157704171433,-0.8532985036608327,1.4373778640793538,2.0869565217391304,0.9,0.8,0.07692307692307693,0.18181818181818182
2.0,0.0,H,2.0,0.0,H,16.0,6.0,6.0,1.0,7.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,1.1,11.0,19.0,20.0,1.0,1.2,1.0,1,0,0,2,13.2,14.0,5.4,3.8,5.4,5.4,8.6,9.2,0.6,1.2,1.2,1.4,0.4,1.0,2.0,0.346889195758265,-1.0245808143672315,0.3968496845464207,-1.0609176682006325,0.8960644698390464,2.2170818505338077,0.8177083333333334,0.9090909090909091,0.05263157894736842,0.09090909090909091
0.0,2.0,A,0.0,1.0,A,20.0,9.0,5.0,4.0,3.0,13.0,8.0,5.0,0.0,1.0,0.0,0.0,1.9,3.6,4.0,11.0,4.0,1.8,1.8,0,1,2,0,12.8,11.2,5.8,4.0,4.2,4.8,9.2,8.0,0.4,1.2,1.8,0.4,1.0,1.8,-2.0,-1.171928317535996,0.6850998387322115,1.1263160193296906,-0.4380601745812331,-1.2691891071221824,2.010443864229765,1.1043956043956045,0.5263157894736842,0.25,0.2777777777777778
0.0,4.0,A,0.0,0.0,D,12.0,12.0,6.0,10.0,13.0,11.0,4.0,5.0,2.0,1.0,0.0,0.0,5.5,4.0,1.62,19.0,3.0,0.8,1.2,0,2,13,0,15.6,14.4,8.4,7.6,6.0,5.6,12.4,11.2,2.0,1.2,0.8,1.8,1.6,1.2,-4.0,-1.171928317535996,2.3947804918316544,-0.3326166502368492,0.18479731903816635,-2.351815895602797,1.125,1.315217391304348,0.18181818181818182,0.6172839506172839,0.25
0.0,5.0,A,0.0,1.0,A,8.0,14.0,1.0,7.0,10.0,6.0,4.0,1.0,2.0,4.0,1.0,0.0,2.3,3.4,3.4,7.0,21.0,1.4,1.4,0,2,4,0,15.8,12.6,2.8,3.2,5.8,6.4,8.0,8.4,0.8,1.8,1.4,1.2,1.4,1.4,-5.0,-1.171928317535996,3.2496208183813757,-1.0620829850201192,0.600035648117766,-2.8931292898431042,1.2352941176470589,1.082191780821918,0.4347826086956522,0.29411764705882354,0.29411764705882354
1.0,2.0,A,0.0,0.0,D,14.0,19.0,4.0,5.0,12.0,16.0,6.0,6.0,1.0,2.0,0.0,1.0,3.8,3.5,2.1,2.0,3.0,2.0,1.4,0,1,1,0,15.0,18.6,4.6,5.4,5.0,6.8,10.4,8.6,1.2,1.4,2.0,2.0,1.2,1.4,-1.0,-0.4125195608888655,0.6850998387322115,0.032116517154785744,1.6381314708167651,-0.7278757128818752,1.0357142857142858,1.4644549763033174,0.2631578947368421,0.47619047619047616,0.2857142857142857
2.0,1.0,H,2.0,1.0,H,11.0,21.0,7.0,10.0,10.0,10.0,4.0,8.0,2.0,1.0,0.0,0.0,1.25,6.5,14.0,11.0,13.0,1.6,1.0,1,0,0,1,13.8,13.8,8.8,8.2,5.0,5.8,11.0,11.6,1.4,1.6,1.6,1.6,1.0,1.0,1.0,0.346889195758265,-0.16974048781750994,-0.5149832339326668,2.0533697998963647,0.35475107559873925,2.4689655172413794,1.3333333333333333,0.8,0.07142857142857142,0.15384615384615385
1.0,2.0,A,0.0,1.0,A,14.0,16.0,7.0,8.0,7.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,5.0,3.75,1.7,29.0,15.0,1.8,1.0,0,2,2,0,11.0,15.6,6.4,8.4,5.8,5.4,8.4,12.2,1.6,1.8,1.8,2.4,1.2,1.0,-1.0,-0.4125195608888655,0.6850998387322115,0.032116517154785744,1.0152739771973656,-0.7278757128818752,1.2142857142857142,1.6083333333333334,0.2,0.5882352941176471,0.26666666666666666
